NodeID,X,Y,Frame
198,0.5637495061946908,0.3076938632285585,198.0
199,0.8412729257411343,0.45158755497287134,199.0
200,0.6186194952505045,0.3520768527445405,200.0
201,-0.2946750044507711,0.8100119224398944,201.0
202,-0.46495455656774703,-1.3619747965556381,202.0
203,-0.1554482345403737,1.5169902217508238,203.0
204,0.36563896698600784,-0.3316613356311191,204.0
205,0.514933751032047,0.11656067424591726,205.0
206,0.7045778376844,0.2425061986325152,206.0
207,0.6529837102680393,0.2824317943683175,207.0
208,0.40748670661177827,-0.3397883395350199,208.0
209,0.27222698383397664,-0.30100793760216354,209.0
210,0.6960675744366096,0.2564800394657281,210.0
211,0.7469135118961331,0.2125203569888316,211.0
212,0.07879424624813,-0.8432303678999267,212.0
213,0.91029555300371,0.6036895689060404,213.0
214,-0.4005518699227808,-1.0874792471743868,214.0
215,-0.4383059792244035,-1.2179048877591612,215.0
216,0.4414825783372211,0.26853071874380047,216.0
217,0.9561340225210747,0.6289324552737983,217.0
218,-0.3136625875530665,-1.060524780185478,218.0
219,0.05093553189864576,-0.8014198092088919,219.0
220,0.7060511349888058,0.12643806507762564,220.0
221,0.7204957794597736,0.22873169238134125,221.0
222,-0.23075773899883487,0.7501864467938414,222.0
223,-0.3221972754940582,0.8246483543568505,223.0
224,-0.31046369535284685,1.0997058842934024,224.0
225,-0.7588405980732451,0.8537784695603521,225.0
226,-0.5084884294258127,0.7457485643007538,226.0
227,-0.17360579963707642,0.9513265844410081,227.0
228,0.8834421785065072,0.5992758692277029,228.0
229,-0.21230205619321982,0.7605708310672625,229.0
230,-0.8590777344771848,-1.1209457096927211,230.0
231,-0.7424981378772801,0.835407458391338,231.0
232,0.5163626677550207,0.09564413818752358,232.0
233,0.5259829456995834,0.4688958340497945,233.0
234,0.6459595515059221,0.3314683931962696,234.0
235,-0.18289708319506515,0.9473730578165036,235.0
236,0.32147824691199123,0.04042174866601721,236.0
237,-0.3063656483221092,0.8244204317880677,237.0
238,-0.3199122447859051,0.5984663608818104,238.0
239,0.3280090150991424,-0.7066284357747223,239.0
240,0.042552992236908185,-0.1186834823475466,240.0
241,0.8658971942599276,0.6834191331073276,241.0
242,-0.7475893347606402,0.8140504835427748,242.0
243,-0.2052014799360085,0.6495155317888885,243.0
244,-0.08964127005209978,-0.911566986209014,244.0
245,1.1454607944763346,0.2504377293022132,245.0
246,0.9254393232383691,0.6152811447733166,246.0
247,-0.10117979669040283,0.7022466457140543,247.0
248,0.29104593163868336,-0.5918827396610247,248.0
249,0.4309469610846149,-0.7271035202123035,249.0
250,0.9081359244923578,0.6087074863176853,250.0
251,-0.06636651692021531,0.7305371500401799,251.0
252,0.5789798478371878,0.31076719342302683,252.0
253,0.5642351197350948,0.46345324581685576,253.0
254,0.3105448087541692,-0.6699876447475044,254.0
255,1.1179516612916633,0.2518066683492411,255.0
256,0.5284718169671548,0.3870000717166291,256.0
257,-0.3268847532704736,-1.3688896730174611,257.0
258,-0.33110782115423143,-0.7590292879774182,258.0
259,0.8787878564655588,0.7039722965847646,259.0
260,-0.14314104990275603,1.599004606153792,260.0
261,0.6063134371472284,0.3176610602100857,261.0
262,-0.31210619439638626,0.6097246028827241,262.0
263,0.22686880288899397,-0.24623879880704597,263.0
264,0.8370839185384941,0.6843126148341795,264.0
265,0.9662983210557963,0.634726536509038,265.0
266,-0.33855466654382166,0.774953010878986,266.0
267,-0.10025049749227886,-0.8626223576489049,267.0
268,0.3278747382953836,-0.2641335303030464,268.0
269,1.1196821856067285,0.2751113659112115,269.0
270,-0.15899402813731023,1.4990060529661355,270.0
271,-0.8677211587262152,-1.0958676441951558,271.0
272,-1.0833824546616817,-1.0015398265294118,272.0
273,0.39007862509880487,-0.7051591893414696,273.0
274,-0.1533282484660277,1.532067780937034,274.0
275,-0.3864086719257006,0.7559673999282308,275.0
276,0.25577173622853167,-0.17368901541735424,276.0
277,-0.30491762517144394,1.294677053361611,277.0
278,-0.19987808620277736,1.1007458506007781,278.0
279,-0.17277871887280435,1.0688995267981196,279.0
280,-0.22914013548878773,0.9122878960598412,280.0
281,-0.3180120869498309,-1.3484279100753447,281.0
282,0.16141708630661716,-0.12346988113579685,282.0
283,-0.17304792154483697,1.6995080953327761,283.0
284,-0.4406893924176156,1.3920273906984564,284.0
285,0.13257844673819869,0.25365139722221486,285.0
286,0.25625859606964474,-0.24988723856357964,286.0
287,0.30716732882424314,-0.1227430665470782,287.0
288,-0.8655464470408079,-1.0295279290872088,288.0
289,-0.24292776914654524,1.345802683237407,289.0
290,-0.22422989009951366,0.005408456198627937,290.0
291,0.22335027649227704,0.20390315349198743,291.0
292,-0.014468061100733952,-0.3199901147779425,292.0
293,0.26761691042286345,-0.11952253658118879,293.0
294,0.35979619946988556,-1.0074333297778504,294.0
295,-0.5082187464333775,1.2358591629673585,295.0
296,0.296038082019074,-0.16705556907670663,296.0
297,0.2574003380091272,-0.6241648432886505,297.0
298,-0.2891345712379196,0.0004892141093620162,298.0
299,0.38056673793925727,-0.6280615749153948,299.0
300,0.2851767892432175,0.20498494077930127,300.0
301,-0.8285210982698105,-1.199190386891016,301.0
302,0.00817860896929718,0.42499541864231216,302.0
303,0.4339969961195052,-0.3449373318422813,303.0
304,0.28195478753407405,-0.11682298123608442,304.0
305,0.41376528306225485,-0.6683957323813915,305.0
306,-0.20549011810278175,1.0690445442769339,306.0
307,0.3074611884937318,-0.6597224770467975,307.0
308,-0.3681613965835083,0.004604817790881,308.0
309,0.3043619327365926,0.20923583966790973,309.0
310,-0.1089390632250602,0.5515152553153954,310.0
311,-0.08474647212966457,0.71382474552553,311.0
312,-0.1920036006921843,0.003436618372188456,312.0
313,0.4055929389385807,-0.6128604817921822,313.0
314,-0.17864990595526672,0.11239682864378601,314.0
315,-0.4740977383568826,1.386028623976682,315.0
316,0.3940920867179621,0.23021186834966212,316.0
317,-0.12384396647806001,0.113545567180155,317.0
318,-0.06648085986628917,0.11288696402398822,318.0
319,-0.13814829688157515,1.6436536667021917,319.0
320,0.8039601797000827,0.46735292215763247,320.0
321,-0.19045943588304126,1.424394603609909,321.0
322,-0.27671955849768326,1.0036598943305717,322.0
323,-0.4007968148068795,1.078291694827212,323.0
324,0.03447162561541181,0.5171597781819187,324.0
325,-1.0622332008435749,-0.9903708523834541,325.0
326,-0.5099789998449507,1.1965499070121224,326.0
327,-0.2765716705318371,0.953983402837761,327.0
328,0.2519544463316787,-0.5749921496763165,328.0
329,0.7721639624291711,0.47835940112353725,329.0
330,-0.2504128831758273,1.0108645355358377,330.0
331,-0.14259828196383745,0.9676595436386033,331.0
332,-0.8034193271375045,0.818851130632632,332.0
333,-0.9570158847189459,-1.2833636869451381,333.0
334,-0.1545317603817609,0.12861171103295654,334.0
335,-0.3606850343353612,1.2156592078733492,335.0
336,-0.27962955277453017,0.9879550927864993,336.0
337,-0.82492393379871,-1.2131934263180268,337.0
338,-1.1414442082277088,-1.1411446400345349,338.0
339,0.15482613293744746,-0.7753541257750641,339.0
340,-0.433763216277291,0.8160950090418417,340.0
341,-0.7843288501763896,0.8135711448040915,341.0
342,-0.3659792895269349,-0.9153254925893355,342.0
343,0.24597470438410923,-0.03656035223997865,343.0
344,-0.09630231040725647,-0.0715061545435516,344.0
345,-0.15574236649381604,1.6377130915207792,345.0
346,-0.3122461693059149,0.9283412200846933,346.0
347,-0.7062416752827885,0.8853594471474158,347.0
348,0.8225814930229839,0.5726754113696128,348.0
349,-0.26351659595836946,1.4319162900935627,349.0
350,-0.2218863558542275,1.3913048707279494,350.0
351,-0.23871271196665972,0.9130478703994804,351.0
352,-0.29453987380362595,1.0762013441404814,352.0
353,-0.574934835658615,0.8191583932798576,353.0
354,-0.3280297238773035,0.9895584630018311,354.0
355,-0.5092755149696002,1.252194359574396,355.0
356,-0.09315733956838063,0.08288011342286748,356.0
357,0.026890703246518526,-0.005182430961817615,357.0
358,0.6266385516890237,0.3854128358551225,358.0
359,-0.28815048468917076,1.2835127280778977,359.0
360,0.770723128357827,0.5735102691283618,360.0
361,-0.23490902068799463,1.4003851751102485,361.0
362,-0.40896421949045125,1.0978809475185716,362.0
363,-0.24646446227531607,0.9164237071042837,363.0
364,-0.3567086759147173,1.1887117319095064,364.0
365,-0.4539101473089418,1.209712785359672,365.0
366,0.7390015268155362,0.317853443244598,366.0
367,0.7305168823805988,0.412683888877911,367.0
368,-0.15834632537755292,1.6781516724332368,368.0
369,-0.20079127193075458,1.9297939480889235,369.0
370,-0.26938652279871017,1.2487915697932246,370.0
371,-0.5477274634472405,1.2398991297272768,371.0
372,0.9185376224311566,0.5941322825406952,372.0
373,-0.24015735334638297,1.4084316304620417,373.0
374,0.1179279724460394,0.609781962910896,374.0
375,-0.3821190135988309,1.0954465045371105,375.0
376,-0.4615369556069851,1.2042536263170105,376.0
377,-0.2793400057651975,0.9245661071118296,377.0
378,-0.24986480507476858,1.0658337548249468,378.0
379,0.053777761634013384,0.3771265010200527,379.0
380,1.0384794665490968,0.26390016488898393,380.0
381,0.7538966973133222,0.4948882041000897,381.0
382,-0.4912747932204283,0.5711691724774433,382.0
383,-0.397972722993175,1.1951645290476929,383.0
384,-0.2113628219212361,0.08219352613915312,384.0
385,-0.20552489517092876,1.3997399880239338,385.0
386,-0.40297328990017156,1.1888970244083499,386.0
387,-0.6259611567354416,0.7934409121388666,387.0
388,-0.49504078135554164,1.401053401378432,388.0
389,0.34682185274500077,-0.9239670389514768,389.0
390,0.09563623029912742,0.585677600134805,390.0
391,-0.19257395619705664,0.6682234642844848,391.0
392,-0.3455078247703187,1.1781410217937083,392.0
393,0.27685327748722166,-0.13963251581277994,393.0
394,-0.17195922087661836,1.4588342885520194,394.0
395,-0.15113252797615517,0.5995959131391408,395.0
396,0.4846460709302158,0.13551653397993685,396.0
397,-0.1564763025105576,-0.10162875214858383,397.0
398,0.3314544253994826,-0.17097169713877394,398.0
399,-0.36665101547080625,1.3365360487697355,399.0
400,-0.25252663436358,0.13062521222383885,400.0
401,0.3320579642378557,0.11782926887377468,401.0
402,0.35220206125388936,-0.17373094722976895,402.0
403,-0.18346982095311515,1.4363917079634174,403.0
404,-0.12624245891693053,-0.9368385047081187,404.0
405,0.47171653250335965,-0.7714227876879977,405.0
406,-0.2605142807236237,0.0027709765534019264,406.0
407,-0.2408596227829464,1.3953458953032658,407.0
408,-0.30782585341517593,0.8956990892808622,408.0
409,0.10710979393846601,0.2892557947807179,409.0
410,-0.22547764450482335,-0.0904809839128381,410.0
411,-0.33966240975971523,1.3180886090607555,411.0
412,0.46920825346583145,-0.7200178421510799,412.0
413,-0.03779931729019063,0.05632775633616381,413.0
414,-0.392236872980116,1.3532816445023983,414.0
415,-0.28826465301739046,1.8949487258588056,415.0
416,-0.8409614370898355,0.8339390713643285,416.0
417,-0.16073990525859283,0.06698610027407496,417.0
418,-0.17307023522417256,-0.06787173853085196,418.0
419,0.2522367370886769,-0.15823903479271803,419.0
420,0.2956596010151118,-0.6528539601959663,420.0
421,-0.2844253511887212,0.9546915979304594,421.0
422,0.09219441257253418,-0.01796887141099482,422.0
423,-0.19174114188795915,-0.08241110755188885,423.0
424,-0.12508779892728103,0.10805545975597632,424.0
425,-0.08223608725744824,0.04437820803696312,425.0
426,-0.31007481362485695,-1.0692050382055398,426.0
427,-0.3282097537568327,1.5091931823782765,427.0
428,-0.20804144448502093,-0.08772622582669083,428.0
429,0.46647105696578745,-0.6655290517068131,429.0
430,0.15003990899824451,-0.8496194722987778,430.0
431,-0.1632629539820782,0.6848911322502508,431.0
432,-0.8475934419252962,-1.1776573461767261,432.0
433,-0.21467495593959054,-0.03757705498390378,433.0
434,-0.8532917966733493,-1.1442410827007083,434.0
435,0.2537949272875276,-0.11745630770553843,435.0
436,0.13825284379806044,-0.8165510991419255,436.0
437,-0.4040776204756101,-1.160889129907721,437.0
438,0.10283213498901106,-0.010333437356605133,438.0
439,0.21178423536400312,-0.13117394640071056,439.0
440,-0.27241409679449735,1.0464032213037706,440.0
441,-0.27178230728590724,0.9258660469943828,441.0
442,-0.07664816073800415,-0.8946675904210141,442.0
443,-0.0861262782212596,-0.8468778598900053,443.0
444,0.11465788707480777,-0.22186523446156842,444.0
445,-0.19990166179908228,-0.053179936937409945,445.0
446,-0.4582867728183046,-1.2993719853199035,446.0
447,-0.47655687279936865,-1.2199656848548428,447.0
448,0.581332226251177,0.5039775681647026,448.0
449,-0.2875717456743016,-1.109566525829924,449.0
450,0.11269653822868403,-0.15038338781919713,450.0
451,-0.16221549556161996,-0.006637547558369374,451.0
452,0.039391624261682495,-0.1486455474304654,452.0
453,-0.36060511251681093,0.5943096070035261,453.0
454,-0.23779042743724865,0.7210986927111145,454.0
455,-0.00025018241408451375,-0.2982647621437677,455.0
456,-0.22814362451705722,-0.04145947312414344,456.0
457,-0.4614520848084924,0.5740238859421097,457.0
458,-0.2087501068213751,0.954245904168587,458.0
459,0.1125663818363475,-0.17460868848291905,459.0
460,-0.9317350790857079,-1.0840068712191968,460.0
461,-1.0192411389637237,-1.0411287796967363,461.0
462,-0.2154607366343759,1.313244247039536,462.0
463,-0.2969598706570611,0.9890658112873936,463.0
464,-1.0282704637582774,-1.0816599615269897,464.0
465,-0.16589766328238173,1.0898897170555626,465.0
466,0.1959070322202289,-0.12805424061266818,466.0
467,0.8527629526601327,0.49498261520092757,467.0
468,0.13549586333971203,-0.018290879676466153,468.0
469,0.29234360265475906,-0.9238622494871377,469.0
470,-0.19982007718754025,1.3160675379465956,470.0
471,-0.9484769750830856,-1.0777032135885625,471.0
472,-0.0828086543001503,0.13709567849887594,472.0
473,-0.2186034466160852,1.9121609691142216,473.0
474,0.38379195942046296,0.2056622550221362,474.0
475,-0.13609651354420443,-0.088725104319245,475.0
476,-0.4788918724374872,1.198780107072636,476.0
477,-0.3644697102053543,0.7637570216529225,477.0
478,0.4350809405991927,-1.0710818917646154,478.0
479,-0.6093952260374348,-0.9452587085829929,479.0
480,0.02559921080331042,0.4017660510937238,480.0
481,0.16496683246318897,0.3173539871007994,481.0
482,-1.00743982681431,-1.0679497415478558,482.0
483,-1.0588927086574489,-1.0053353829272356,483.0
484,-0.19857897231676774,0.07410622525864648,484.0
485,-0.6360136731142116,0.7790703237952861,485.0
486,-0.727377325466285,0.8192784793511019,486.0
487,-0.5451117617154806,-0.9274650269720386,487.0
488,0.3362924874600482,-0.9899356304437588,488.0
489,0.3143679637307349,-0.12473617489653066,489.0
490,-0.8400375289690554,-1.1227571247458876,490.0
491,-0.30090152449947827,1.208531467038949,491.0
492,-0.3044112886295843,1.2020926218824692,492.0
493,-0.42196766378875444,0.0032529702449586003,493.0
494,-0.4059578014672408,0.0032066651596917846,494.0
495,0.33122978621567495,0.21983752673322662,495.0
496,0.20630266512158127,-0.8180015674988738,496.0
497,-0.43702930639485676,-0.9198696997385684,497.0
498,-0.1315886762254962,1.1084677900550546,498.0
499,-0.545049131432225,0.8198063030917003,499.0
500,-0.2546959729884891,0.9283551649886489,500.0
501,0.3724517184737344,-1.0359568307088562,501.0
502,0.5632125859059955,0.22662127972356166,502.0
503,0.08331475304967784,0.5721718905875585,503.0
504,0.14397262156743293,0.24050475159921453,504.0
505,0.1544135749405955,-0.8482016602753608,505.0
506,0.3201225850207469,-0.9766983707211682,506.0
507,-0.5578308944662114,-0.9007666259050707,507.0
508,-0.17849164578752152,0.0003731680721034152,508.0
509,-0.28976153923754605,-0.848829666758578,509.0
510,0.3871293671417427,0.21092267304536766,510.0
511,-0.07762745638211738,-1.0264243239761996,511.0
512,-0.28249795812273343,-1.3799685140423228,512.0
513,0.08544570950040907,0.3304408571121562,513.0
514,0.7617651533902453,0.6143458055650746,514.0
515,-0.00963163442759719,-0.7038638488390975,515.0
516,-0.3494953209809475,0.7698910094489554,516.0
517,0.23130137195063297,0.18773814882942325,517.0
518,-0.010074150974935218,0.009169730030885701,518.0
519,0.24751218640788242,0.08590479580052177,519.0
520,-0.6292477907489388,-0.9524215939545951,520.0
521,0.2519889561177065,0.1947928207001985,521.0
522,0.33477673992931856,-0.5825281035827402,522.0
523,0.22608663062927822,-0.8672472700102007,523.0
524,-0.9461144440568635,-1.2452799803298813,524.0
525,0.3085180171862856,0.14226517641391345,525.0
526,-0.9421781657380767,-1.2300931473126564,526.0
527,0.3132408978971943,-0.05156757562319025,527.0
528,0.13436263134829035,0.4468256828780543,528.0
529,-0.9237563183117624,-1.1672067821362837,529.0
530,-0.47562544300698717,0.7681494513207179,530.0
531,-0.8569832175921099,-1.210288517302353,531.0
532,-0.9832780227758223,-1.0714218233172728,532.0
533,0.2998400966483126,0.12212592064955474,533.0
534,0.4376126922341888,0.1692356466577589,534.0
535,-0.6646745497244467,0.8256540004614004,535.0
536,0.434046823508006,-1.100061046991835,536.0
537,-0.17610264901824357,0.06989975321508193,537.0
538,0.1018878999611293,0.42735286915516524,538.0
539,0.02178974488282043,-1.0436149571866966,539.0
540,-0.85468356052718,-1.0484480306822075,540.0
541,-0.14051199883549867,0.73622980146921,541.0
542,-0.07787873208568882,0.524959190654704,542.0
543,0.3863815456883408,0.0467726383825162,543.0
544,0.2173348061296928,0.2173521384566666,544.0
545,0.3185088478124,-0.9212355501058362,545.0
546,-0.1804163578461899,1.1062799840150024,546.0
547,-0.6819621209229081,0.8289628173495919,547.0
548,0.053370760080793514,-0.12047257502635783,548.0
549,0.12040323973792645,-0.11374871096974933,549.0
550,-0.3963058606417094,-1.1637464548834218,550.0
551,-0.5916331875212764,-0.9353725904665595,551.0
552,-0.29236582250604815,-0.842073581068935,552.0
553,0.24613815749821305,-0.8617360921751567,553.0
554,-0.3190360223421964,1.0681194199547008,554.0
555,-0.520200332025693,-0.9288551780762558,555.0
556,-0.3830102578862614,-0.8906670294747444,556.0
557,-0.4734694659664582,-0.9344117450607577,557.0
558,-0.718163107654628,-0.9953200225093501,558.0
559,-0.10259437527423136,-0.9771598124442651,559.0
560,-0.5557759885046588,0.7744025950884469,560.0
561,0.5460510295256292,0.09384790787355485,561.0
562,-0.3367253423723609,-0.8795689141490286,562.0
