frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
250.0,4.6183014,11.453826,3.7242174,PO,30
251.0,5.1581025,13.050357,3.6457553,PO,30
252.0,4.7656817,11.286931,4.4808974,PO,30
253.0,4.812184,11.532692,2.6788292,PO,30
254.0,5.4900594,9.715251,3.4413676,PO,30
255.0,7.5416765,11.257233,3.9428895,PO,30
256.0,7.452851,10.820968,3.345405,PO,30
257.0,4.7817335,9.768663,4.051722,PO,30
258.0,5.4407797,9.282517,4.2947717,PO,30
259.0,4.9417048,9.818706,3.6749969,PO,30
260.0,7.076406,11.111485,2.6234787,PO,30
261.0,5.03914,9.497324,4.840686,PO,30
262.0,7.3932247,10.800854,3.9221046,PO,30
263.0,6.1482263,10.120588,2.8274333,PO,30
264.0,5.4491873,10.669972,2.7247732,PO,30
265.0,4.7933536,9.881847,3.7020926,PO,30
266.0,6.5329328,11.168922,2.3293562,PO,30
267.0,6.6792436,11.176839,2.2895558,PO,30
268.0,5.3730803,10.53174,2.6752934,PO,30
269.0,6.1210885,12.292068,4.862699,PO,30
270.0,7.200101,12.391191,3.550569,PO,30
271.0,6.057217,11.13875,2.8984075,PO,30
272.0,5.572614,11.58663,2.2352355,PO,30
273.0,4.4696727,11.584341,3.2271245,PO,30
274.0,5.662722,10.667043,2.5775082,PO,30
275.0,5.653773,11.024175,2.7010272,PO,30
276.0,5.489518,10.984303,4.0251203,PO,30
277.0,5.7729096,9.292502,4.3310986,PO,30
278.0,4.471644,11.369466,4.7370067,PO,30
279.0,4.619162,11.898119,3.4550412,PO,30
280.0,6.1953597,10.126324,3.0937998,PO,30
281.0,4.8697357,10.529712,2.8038015,PO,30
282.0,6.2612467,10.36429,3.4269335,PO,30
283.0,6.6281557,10.00054,2.9977615,PO,30
284.0,7.024535,10.436924,4.5362024,PO,30
285.0,6.8136253,10.478856,2.639269,PO,30
286.0,4.5455604,10.998833,3.2065914,PO,30
287.0,7.55422,10.810852,3.5363371,PO,30
288.0,6.043441,10.186865,2.8018353,PO,30
289.0,5.0050035,10.208447,2.5890243,PO,30
290.0,6.8569593,10.136716,3.300944,PO,30
291.0,5.0579853,11.314512,2.7561347,PO,30
292.0,5.073313,10.241882,2.574835,PO,30
293.0,5.0295687,9.903091,4.104464,PO,30
294.0,5.138987,10.021264,2.6942556,PO,30
295.0,5.138931,10.069023,2.7467544,PO,30
296.0,5.160324,9.994883,2.7000604,PO,30
297.0,4.9971633,10.084488,3.1154146,PO,30
298.0,5.4121027,10.170795,2.7927744,PO,30
299.0,5.259591,10.009627,2.8061726,PO,30
300.0,5.9559145,9.655179,3.5976326,PO,30
301.0,6.3098054,9.685545,3.492894,PO,30
302.0,5.731624,10.328974,2.7498918,PO,30
303.0,5.2635884,11.729336,2.9669793,PO,30
304.0,5.507745,9.650571,3.5319812,PO,30
305.0,5.4693294,9.6578245,3.4892378,PO,30
306.0,5.940725,12.24688,3.0160558,PO,30
307.0,6.3705688,10.591872,4.384989,PO,30
308.0,4.794432,10.635044,3.6108093,PO,30
309.0,5.1710367,10.237296,3.0147731,PO,30
310.0,7.0294805,12.817219,3.760149,PO,30
311.0,4.9492126,11.78302,2.4621484,PO,30
312.0,4.8648005,11.706535,2.5290582,PO,30
313.0,6.407577,10.542663,3.9781535,PO,30
314.0,5.114148,11.164502,2.7728755,PO,30
315.0,5.736547,12.769489,4.309861,PO,30
316.0,5.4944506,12.645333,3.4657645,PO,30
317.0,5.991534,11.243332,5.089081,PO,30
318.0,4.8457537,12.097352,3.77356,PO,30
319.0,5.1977654,13.292814,3.8460305,PO,30
320.0,4.768236,10.992146,4.0503883,PO,30
321.0,7.5760827,11.363712,3.970512,PO,30
322.0,5.874784,10.284761,4.098059,PO,30
323.0,5.562203,10.716193,3.5846038,PO,30
324.0,4.86081,10.239598,3.3502462,PO,30
325.0,4.5501122,12.599195,4.7458577,PO,30
326.0,5.2664127,13.102131,4.9634557,PO,30
327.0,5.101478,12.925733,3.3100772,PO,30
328.0,4.7319674,12.355112,4.235891,PO,30
329.0,6.7323966,12.19134,3.8907943,PO,30
330.0,7.0401554,12.407531,4.4495826,PO,30
331.0,6.574132,12.424953,3.420672,PO,30
332.0,7.3487735,11.640201,3.3370833,PO,30
333.0,5.9808974,11.406579,3.7412095,PO,30
334.0,6.0598073,10.853452,4.342863,PO,30
335.0,6.6499424,11.296119,5.0309815,PO,30
336.0,5.7023964,12.437197,2.9976125,PO,30
337.0,5.2630434,12.2007475,3.0627458,PO,30
338.0,5.963632,13.062657,3.5440297,PO,30
339.0,6.614365,12.55237,2.9304552,PO,30
340.0,5.093975,11.814678,4.3928585,PO,30
341.0,5.2988625,11.296626,4.2095656,PO,30
342.0,5.795946,13.057411,4.406135,PO,30
343.0,5.088173,10.976603,4.210082,PO,30
344.0,5.4439096,13.13855,3.8407063,PO,30
345.0,5.2820787,11.469418,5.2187448,PO,30
346.0,6.6068764,12.43574,3.8102498,PO,30
347.0,6.7392035,12.550794,5.079215,PO,30
348.0,6.5200047,12.00369,3.8766654,PO,30
349.0,6.9711375,12.263526,3.8949702,PO,30
350.0,5.4646235,13.642586,4.4545226,PO,30
351.0,4.4838843,11.078081,3.2869518,PO,30
352.0,6.7725987,12.466792,5.0683694,PO,30
353.0,5.8370495,12.858681,2.7407467,PO,30
354.0,6.82548,12.5150175,5.0945992,PO,30
355.0,6.166321,12.69043,5.2219534,PO,30
356.0,6.067989,13.046887,4.9995127,PO,30
357.0,6.4417443,12.42895,5.102658,PO,30
358.0,5.452281,12.822416,4.1470375,PO,30
359.0,6.4429,13.146278,4.5389743,PO,30
360.0,6.9806027,12.810485,3.7850358,PO,30
361.0,5.9113827,13.084073,4.552228,PO,30
362.0,5.6165085,12.587021,5.1746716,PO,30
363.0,6.4028945,10.493254,3.0125237,PO,30
364.0,5.649033,12.368543,3.1973457,PO,30
