UMAP1,UMAP2,UMAP3,Frame,Complexity
22.366684,16.050175,2.289342,519,3.770818369916274
22.320763,16.145597,2.2467728,520,3.780650875841599
22.443668,15.916091,2.229057,521,3.778805356794398
22.416264,15.888674,2.1153352,522,3.803788705913577
22.533974,15.976795,2.255524,523,3.826080856438797
22.473644,15.984955,2.094148,524,3.8243258350727096
22.522652,15.88059,2.2934306,525,3.838040994074911
22.441122,15.833682,2.4107118,526,3.8393194118515614
22.57999,16.206247,2.2704303,527,3.827653150743434
22.527927,16.136173,2.3595574,528,3.8367682900614923
22.47244,15.935559,2.3530185,529,3.8231554935902667
22.53412,15.919144,2.5958693,530,3.8219626834051805
22.47136,16.105406,2.5611596,531,3.8191196881443057
22.60853,15.990399,2.4152443,532,3.8212109765372606
22.71473,15.910263,2.573559,533,3.8309237891797685
22.613548,16.07934,2.5802069,534,3.812530088915913
22.592669,16.085936,2.635663,535,3.797448832063421
22.655127,16.05336,2.7048664,536,3.7973253487692404
22.550854,16.10039,2.550775,537,3.77493887750912
22.544462,16.115015,2.5383358,538,3.7634438738301075
22.600872,16.171316,2.6115377,539,3.7396084736215407
22.627457,16.16157,2.6484382,540,3.7536504471656778
22.58316,16.159678,2.633652,541,3.768217965034071
22.588987,16.120348,2.6198397,542,3.7712132724073504
22.489447,16.274323,2.5272446,543,3.755472318498745
22.455126,16.312546,2.4999056,544,3.7592049559994516
22.541512,16.28937,2.5628333,545,3.7393543203640234
22.634476,16.201975,2.6330752,546,3.7426834442071915
22.541172,16.259546,2.5414038,547,3.744386039392465
22.52445,16.30485,2.4594903,548,3.7522443615177576
22.475468,16.445797,2.444357,549,3.7496201150025663
22.425028,16.456888,2.3320386,550,3.750770870166663
22.483353,16.308666,2.4280827,551,3.7411144719577965
22.43664,16.533546,2.295994,552,3.7432296083154517
22.46516,16.481646,2.3640604,553,3.7580808965706995
22.553667,16.549084,2.3748996,554,3.7589923666329277
22.318882,16.50896,2.2347562,555,3.7729977037162663
22.407793,16.499228,2.2659492,556,3.755367386458207
22.466715,16.49291,2.1987793,557,3.7318923056264546
22.452366,16.620066,2.2114956,558,3.7224086744191416
22.452885,16.798178,2.2188337,559,3.7257588822874084
22.514318,16.877728,2.1583915,560,3.729288456063911
22.48344,17.038303,2.0681987,561,3.718870906036151
22.435923,16.949837,2.1047041,562,3.7148359358597465
22.435144,17.118776,1.9970099,563,3.723894271632778
22.46492,17.154781,2.0013027,564,3.729077152625755
22.480686,17.339836,1.9118959,565,3.72655396034027
22.434233,17.30954,1.9050996,566,3.730226060857963
22.505484,17.309841,1.7425776,567,3.7105972099015534
22.388538,17.373093,1.8455758,568,3.704172954071555
22.476675,17.420792,1.8330992,569,3.706868163726035
22.458902,17.40754,1.8120883,570,3.742279426960816
22.470001,17.357288,1.8739254,571,3.7243358168686473
22.453972,17.526283,1.7386578,572,3.7196973459772167
22.48031,17.560938,1.7343677,573,3.708992021988217
22.339966,17.545944,1.5778177,574,3.693403615287091
22.39825,17.501316,1.7199899,575,3.6974446578157547
22.484838,17.761333,1.5210694,576,3.687114410360741
22.459814,17.680752,1.6859273,577,3.6791641282514584
22.482733,17.587782,1.6412584,578,3.6827163559511944
22.416761,17.67921,1.5941812,579,3.715312255467963
22.440159,17.62673,1.6042432,580,3.719192608055789
22.422451,17.74137,1.5882459,581,3.737501265938177
22.42062,17.82468,1.4512849,582,3.74202253342709
22.493301,17.75542,1.5597265,583,3.7449307666182503
22.4212,17.91172,1.495823,584,3.7470863815632955
22.551514,17.81174,1.2047151,585,3.751255644662378
22.273825,17.971601,1.2801015,586,3.752716807602854
22.399765,17.816149,1.5436453,587,3.7338722317332573
22.379152,17.913647,1.3933846,588,3.71926178607966
22.397503,17.776932,1.3251648,589,3.71011618249618
22.280664,18.126806,1.1806643,590,3.7113939565713867
22.368538,18.029602,1.2628547,591,3.702501582102705
22.381245,17.928698,1.0248649,592,3.7214778520537943
22.403727,18.033579,1.1314659,593,3.7239233297537786
22.244171,18.10589,1.0842342,594,3.727578435794403
22.277521,18.097462,1.2733369,595,3.749162185479834
22.231731,18.299854,1.1203203,596,3.748244025940331
22.334267,18.11165,1.291052,597,3.749503225346598
22.333736,18.191025,1.2297113,598,3.7465764248509985
22.316319,18.380949,1.0293765,599,3.744591202187058
22.320316,18.275211,1.105203,600,3.736816982513011
22.381786,18.197268,1.2756447,601,3.7375799957494817
22.2149,18.471516,0.9012096,602,3.7395982182477505
22.177387,18.407501,0.90265477,603,3.7551451322165015
22.294634,18.317364,0.78785205,604,3.761998784810951
22.258358,18.505613,0.97380275,605,3.7544688019683035
22.249136,18.348625,1.038649,606,3.7790636077446718
22.212397,18.502073,0.93228763,607,3.7776037686925346
22.323433,18.426777,0.77352977,608,3.7740897515378196
22.126265,18.507872,0.8140781,609,3.8158338966938428
22.205221,18.439491,0.9365031,610,3.8418671690141726
22.157904,18.564287,0.74644864,611,3.8574825504123935
22.257965,18.299953,0.75028765,612,3.8454950400983217
22.186167,18.49063,0.762287,613,3.8575502568374858
22.040884,18.499743,0.7740051,614,3.8584532679144865
22.20058,18.227655,0.62956566,615,3.8520978561659724
21.957697,18.35763,0.66484135,616,3.8858184207710176
22.056984,18.286943,0.77467966,617,3.9054446445676696
21.990059,18.435497,0.76805496,618,3.9249862794064163
22.120218,18.480768,0.60479105,619,3.9387441067684836
22.029762,18.578173,0.62705344,620,3.941063564992364
22.135496,18.626356,0.6709887,621,3.9381053101545525
22.113852,18.62676,0.5954043,622,3.951554981524357
21.979115,18.630007,0.504885,623,3.941396171688946
22.04618,18.608198,0.48131546,624,3.9316965756881044
22.099922,18.501852,0.65883356,625,3.9352838486115918
22.108376,18.653257,0.57548994,626,3.9381360195337987
22.125528,18.53449,0.47732306,627,3.929680328886587
22.018797,18.456757,0.48578104,628,3.912329228762922
22.068811,18.559668,0.5981719,629,3.9069425141995326
22.020931,18.572966,0.42379615,630,3.9052677455556113
22.046228,18.585924,0.4790043,631,3.8997179471606844
22.072685,18.48548,0.3509524,632,3.900408186393238
22.026184,18.544054,0.5075623,633,3.8987502245028196
21.88193,18.602512,0.307492,634,3.884346557613693
22.019209,18.616467,0.49749383,635,3.891106138545373
21.961248,18.413288,0.1650146,636,3.894773915206816
21.875765,18.402866,0.13221131,637,3.8991778558541537
22.06044,18.452864,0.066552766,638,3.9050590540861045
21.933718,18.50675,0.33060715,639,3.885170938017707
22.019823,18.316418,0.20027938,640,3.873779458497328
21.835114,18.204216,0.021533804,641,3.870063770483622
22.104467,18.26048,0.106983565,642,3.8832826923304067
22.044802,18.28211,-0.06552762,643,3.8898992182752328
22.1451,18.019932,0.051170915,644,3.885005129935604
21.936274,18.295649,0.07457231,645,3.895618533899738
21.853546,18.340067,0.114260085,646,3.9001813480644514
21.93284,18.234724,-0.049711697,647,3.8938975313708593
21.738888,18.183964,-0.011562538,648,3.903127844826924
21.997953,18.217865,0.04030963,649,3.924674519333886
21.873426,18.329166,0.07983449,650,3.9304258437463147
21.934956,18.250395,0.104643375,651,3.934196133703685
21.90359,18.271372,0.10444252,652,3.9327337416260777
21.962328,18.200516,0.043400984,653,3.956452617933052
21.95662,17.98564,-0.016085759,654,3.9723350622315916
22.097227,17.98013,-0.19417915,655,3.9991997146198752
21.977074,18.010748,-0.24827707,656,3.999594948403958
21.837782,18.118895,-0.03959065,657,4.022716559037531
22.031818,18.042665,-0.15183738,658,4.0244613458638
21.998796,18.072287,-0.05617712,659,4.038480056321764
21.902174,18.075195,-0.12985657,660,4.056904937509713
21.92987,17.881916,-0.22042185,661,4.066527963631332
21.931896,18.030249,-0.19631378,662,4.069848753304458
21.903004,17.921618,-0.018696023,663,4.07517250082817
21.911884,17.954617,-0.22761446,664,4.095202837133883
21.834553,17.879047,-0.15397811,665,4.100567408319266
21.810806,17.695879,-0.32126266,666,4.100704141206187
21.899294,17.7391,-0.3444801,667,4.1048756719694595
22.059006,17.677488,-0.396431,668,4.104713209432002
21.891834,17.713833,-0.23673129,669,4.110026631114536
21.7827,17.789522,-0.16644563,670,4.108892714465666
21.85705,17.654068,-0.4730612,671,4.1132890390912005
21.853956,17.497791,-0.61990446,672,4.137153358111342
21.780344,17.508284,-0.24866319,673,4.142935104581322
21.785507,17.534197,-0.4880622,674,4.14377349725385
21.881012,17.603724,-0.40015543,675,4.167404534869438
21.79305,17.437239,-0.43976164,676,4.178395366200748
21.909407,17.714083,-0.32989952,677,4.191303999061088
21.912119,17.545229,-0.45634198,678,4.21368247186268
21.810427,17.450596,-0.3348042,679,4.229838461565874
21.777426,17.46887,-0.3693487,680,4.230952104898345
21.743927,17.43634,-0.5805974,681,4.232368859139785
21.908644,17.453924,-0.42948833,682,4.234533120878875
21.787868,17.504927,-0.5280542,683,4.242462072600823
21.964901,17.278225,-0.5414232,684,4.245380554632146
21.77212,17.367876,-0.48084834,685,4.230624360094924
21.8935,17.366451,-0.43192804,686,4.229982640161038
21.864508,17.427597,-0.37956408,687,4.225322091196877
21.997423,17.327093,-0.7975022,688,4.229233946231489
21.757053,17.284803,-0.38294148,689,4.215748025616414
21.764143,17.291346,-0.40299264,690,4.228088723406999
21.902624,17.34583,-0.39371285,691,4.228973003453349
21.887196,17.292227,-0.4030732,692,4.224065372514937
21.71555,17.265068,-0.4719627,693,4.2237877060723035
21.707598,16.918367,-0.37838554,694,4.242655740256073
21.711067,17.025505,-0.50768125,695,4.237902859837086
21.840477,17.06791,-0.6210075,696,4.243766491646435
21.865309,17.248129,-0.6523329,697,4.233673177600821
22.114191,16.674932,-0.5987345,698,4.236540132350517
21.923605,17.121841,-0.5064868,699,4.2148986717071555
21.655313,17.046673,-0.7450459,700,4.205364481351474
21.908077,17.027077,-0.739661,701,4.188304965668308
21.746855,17.070171,-0.49831384,702,4.174020537991888
22.011251,16.873816,-0.570601,703,4.152512734015575
21.841522,17.120716,-0.59904397,704,4.160341488536994
21.76931,16.987228,-0.60810715,705,4.136102770358191
21.787245,16.87872,-0.61131996,706,4.131486753366265
21.803118,16.877054,-0.77182466,707,4.127227989868584
21.698713,16.845451,-0.8478638,708,4.126981314404516
22.010242,16.805061,-0.7101186,709,4.123737287388096
21.832714,16.817505,-0.7698458,710,4.120894673553733
21.660908,16.800095,-0.7951743,711,4.129965701454029
21.90146,16.689602,-0.90323406,712,4.150108708461602
21.757448,16.741606,-0.913736,713,4.166633758500823
21.598389,16.684769,-0.99527836,714,4.147652727725757
21.48329,16.41406,-0.8879287,715,4.147426032493967
21.625689,16.726097,-0.90302765,716,4.153826060148854
21.57295,16.479153,-1.0740982,717,4.1362677513157955
21.707544,16.56456,-1.2182077,718,4.127311536875669
21.820301,16.488712,-1.0607878,719,4.097402567858777
21.496933,16.467886,-1.1463077,720,4.097875571036718
21.488827,16.53494,-1.0952467,721,4.100992915725343
21.495405,16.593954,-1.0828092,722,4.102283340779298
21.639584,16.595032,-1.1774739,723,4.10877821564
21.825623,16.640718,-1.3249698,724,4.095093679473337
21.50388,16.451838,-1.2220962,725,4.093197283659113
21.82469,16.429901,-1.3171985,726,4.097358914552143
21.551699,16.53135,-1.1946691,727,4.1057658465290725
21.482096,16.29523,-1.1934086,728,4.109625684178455
21.448772,16.262892,-1.280936,729,4.100526420171679
21.542631,16.328447,-1.3492777,730,4.1115702412369215
21.867723,16.111937,-1.022651,731,4.128115000769726
21.40833,16.078966,-1.1344848,732,4.128824282591199
21.381006,15.9029,-1.0657669,733,4.137906944341636
21.558573,16.206797,-1.3168507,734,4.146939475789159
21.578545,16.234007,-1.3327695,735,4.150620200829
21.867147,16.109612,-1.2822337,736,4.152315222544067
21.49833,16.23634,-1.376237,737,4.161524483799705
21.591444,16.283688,-1.2916327,738,4.166160085259582
21.623913,16.261114,-1.4836028,739,4.165811463323492
21.612886,16.455687,-1.589616,740,4.16750011490367
21.682705,16.314272,-1.4346566,741,4.188104136960172
21.722221,16.399885,-1.5100684,742,4.187993242350426
21.39176,16.485369,-1.4955713,743,4.199093552927645
21.761024,16.290676,-1.4073033,744,4.2085311515762
21.331932,16.470512,-1.3270267,745,4.220613268773298
21.586607,16.164614,-1.5695527,746,4.227355962495456
22.404531,16.190477,-1.3769788,747,4.231509780412991
22.211082,16.053555,-1.4048367,748,4.22716128806408
22.127773,15.964757,-1.5658686,749,4.220681853612332
21.770601,16.197245,-1.091494,750,4.239825421659139
21.92602,16.082495,-1.4284643,751,4.24247033724342
21.873526,16.375502,-1.561824,752,4.241222285225945
21.499039,16.368513,-1.6571525,753,4.24655829425061
21.769411,16.480026,-1.5894499,754,4.242440326948409
21.846502,16.395374,-1.7470847,755,4.243487098709496
21.799774,16.395288,-1.8306086,756,4.23444752891438
21.952265,16.361254,-1.7038894,757,4.229829984260712
21.736954,15.998119,-1.5038387,758,4.228255575663231
21.657625,15.986227,-1.5349474,759,4.235639194257124
21.883718,15.985192,-1.5596116,760,4.2288248870210925
21.829702,15.927656,-1.5283313,761,4.2243630265124015
22.099909,15.826638,-1.6100203,762,4.216076419534805
21.812204,15.862376,-1.6758772,763,4.224915961219931
21.831654,15.964662,-1.6968981,764,4.225188741160434
21.800676,15.781055,-1.3207815,765,4.198442775640545
21.807795,15.89526,-1.7719802,766,4.188838441669734
21.904167,15.971939,-1.8290505,767,4.179737986999505
22.199415,15.846702,-1.5236009,768,4.174267447478492
22.539549,16.09572,-1.6156187,769,4.170957995514585
21.981962,16.11855,-1.7833687,770,4.175906906893576
22.291859,15.954998,-1.545277,771,4.18321154740295
22.421446,16.004553,-1.2339075,772,4.1761608060412065
22.02604,15.971043,-1.8556198,773,4.183225869511297
22.147764,15.9155245,-1.7065792,774,4.181220054138529
21.96271,16.03362,-1.8423818,775,4.169709941220775
22.098974,16.107048,-1.9080284,776,4.1706848257444955
22.049791,16.027367,-1.8847632,777,4.165591427284872
21.973804,16.056517,-1.8114601,778,4.153017221633958
22.27374,16.37368,-1.6780136,779,4.147803717815717
22.062704,16.144005,-1.8063154,780,4.118174149704125
22.247377,16.162128,-1.7103846,781,4.109698258264563
22.19371,16.5722,-1.5662888,782,4.109529376182945
22.151419,16.252388,-1.8521558,783,4.117689296004714
22.162714,16.26085,-1.9223313,784,4.114052625064344
22.172186,16.220545,-1.9763405,785,4.1157861507633235
22.282227,16.463062,-1.704515,786,4.124390936409396
22.227158,16.22219,-1.8478243,787,4.131370534060975
22.29966,16.25527,-1.9680508,788,4.131799613357246
22.344538,16.052292,-1.887778,789,4.141499549703785
22.412916,16.027836,-1.8539344,790,4.136602925781853
22.374401,16.324366,-1.968277,791,4.126675536347681
22.374464,16.250813,-1.9539984,792,4.132126049714192
22.3853,16.25806,-1.8127183,793,4.128727039607138
22.451756,16.208412,-1.829364,794,4.135427631119454
22.547626,16.078121,-1.8813411,795,4.118023879524748
22.596302,16.17336,-1.7079335,796,4.094135542335879
22.439575,16.238535,-1.9241276,797,4.062780403690902
22.48862,16.137619,-1.8946105,798,4.065282979929835
22.577044,16.163185,-1.8009896,799,4.061555082170678
22.604599,16.087587,-1.754911,800,4.062787679040983
22.548176,16.013643,-1.8082051,801,4.018858366590719
22.644522,15.927935,-1.6652572,802,3.9664973171879425
22.725403,15.888316,-1.7393538,803,3.9392303851139974
22.799433,15.804556,-1.6103333,804,3.9018938144336124
22.715002,15.868792,-1.6854376,805,3.87428570564017
23.005663,16.081802,-1.191476,806,3.877839986856087
22.69308,15.891376,-1.6415282,807,3.8375548350575803
22.761791,16.06702,-1.4592518,808,3.774595516515736
22.946947,15.809064,-1.4656192,809,3.7227500823413715
22.738066,15.695738,-1.5294447,810,3.6583622991846383
22.734184,15.799724,-1.6293179,811,3.635697651879466
22.87129,15.775079,-1.3239025,812,3.637556296976823
22.833035,15.633908,-1.4283838,813,3.6370795661702764
22.772348,15.719056,-1.3374846,814,3.6185135949296034
22.765465,15.710557,-1.3846947,815,3.598004645117807
22.81848,15.819638,-1.306088,816,3.572941118222166
22.876862,15.693769,-1.4020245,817,3.5606549860089687
22.917025,15.596074,-1.2766476,818,3.5619251496677746
22.754082,15.619177,-1.4697739,819,3.519716147502104
22.904148,15.6028,-1.2946634,820,3.5025525260952817
22.937344,15.532974,-1.1931639,821,3.4829664887301774
22.880552,15.631901,-1.2853453,822,3.4826736612859257
22.999931,15.54137,-1.1716012,823,3.473621269163896
22.869215,15.629099,-1.3354871,824,3.4745397353524288
22.878687,15.58403,-1.3805618,825,3.4597581966881465
22.92595,15.5926,-1.19476,826,3.4559272811630866
22.922207,15.542632,-1.1929762,827,3.4180547592942627
23.011793,15.520056,-1.1999205,828,3.4341775857216423
22.987255,15.5581875,-1.1902617,829,3.428354386679616
23.00009,15.562628,-1.0981328,830,3.424540924649845
22.957472,15.627592,-1.1011053,831,3.4435547789765613
23.033163,15.574726,-0.93985367,832,3.451069682829258
22.907135,15.677256,-1.0290718,833,3.430125861609141
23.040422,15.557132,-0.97668844,834,3.437164980182413
23.016832,15.60681,-0.88927406,835,3.418929750065058
23.066923,15.663232,-0.8802597,836,3.4152643119821673
23.02806,15.684204,-0.767913,837,3.421573500567412
22.973328,15.637913,-0.7227925,838,3.3941363168172956
23.060017,15.717007,-0.69653183,839,3.393997964178295
23.039524,15.7062,-0.7526087,840,3.3651958929981642
23.061325,15.812964,-0.6154363,841,3.3721244166238793
23.049877,15.829094,-0.51699066,842,3.3733438230133954
22.987343,15.9013195,-0.423609,843,3.3759839841012633
23.006618,15.712803,-0.662669,844,3.357813999054815
22.982096,15.944012,-0.4619456,845,3.352693258987452
23.041428,15.961724,-0.32488012,846,3.3532774956017737
23.01435,15.914247,-0.38467512,847,3.3635262322071586
23.101614,15.996111,-0.3195182,848,3.361806049750281
22.94425,16.022686,-0.4086777,849,3.3424849487996835
23.035788,16.092587,-0.20400833,850,3.349585126005972
23.058504,16.149887,-0.34437087,851,3.342930173882383
23.094858,16.11995,-0.24387503,852,3.3325835131885375
23.038612,16.172928,-0.32626563,853,3.3527354722406946
22.995413,16.135092,-0.2600376,854,3.34871342429925
23.027397,16.215542,-0.19201803,855,3.3219049954433064
23.033932,16.348183,-0.3127413,856,3.336451950190525
23.108809,16.330013,-0.33775726,857,3.329599750479626
23.084362,16.381758,-0.26749867,858,3.318020204522834
23.011799,16.484262,-0.31906933,859,3.348413043234496
23.058262,16.380318,-0.3329154,860,3.354949177764313
23.126884,16.583513,-0.43519875,861,3.320198875771115
23.063032,16.501562,-0.29565948,862,3.3070154109962506
23.016785,16.541107,-0.31356096,863,3.2774846422709154
23.141592,16.599604,-0.40693256,864,3.2711923505637936
23.062279,16.56477,-0.33998197,865,3.244528858679425
23.101389,16.639347,-0.34234363,866,3.2481550543715345
23.023224,16.804218,-0.58027226,867,3.2174573742752335
23.060946,16.870836,-0.63226426,868,3.179000573491312
23.087992,16.756807,-0.5179824,869,3.136865371921006
23.06528,16.76908,-0.5785101,870,3.1063292198878467
23.019678,16.849348,-0.4358666,871,3.1043062251297004
23.091036,16.809584,-0.5732307,872,3.1053076993431623
23.0306,16.88642,-0.79203904,873,3.1128974773033207
23.057167,16.745737,-0.5471716,874,3.077326018867984
23.081564,16.840593,-0.6726517,875,3.0656232852400094
22.994816,16.913147,-0.6528233,876,3.0582628437347688
23.041368,16.83559,-0.8446998,877,3.020931782410774
23.09118,16.86895,-0.7851985,878,3.0268506467312193
22.983889,16.918203,-0.83664083,879,2.9993843834327962
22.919153,16.919878,-0.9909281,880,2.9798322633425056
23.02303,16.894615,-0.87327677,881,2.9349798595079766
22.997301,16.911983,-0.92189354,882,2.90576036410308
22.961348,16.95268,-0.9358285,883,2.884375356910615
22.912546,16.940916,-1.0303955,884,2.8969541537863037
22.852806,16.90368,-1.0767459,885,2.842890454521855
22.688513,16.967169,-1.2522143,886,2.824726448272004
22.820942,16.914034,-1.1177686,887,2.7891623429568777
22.67548,16.993843,-1.1946814,888,2.7785273047841326
22.651888,17.09353,-1.0865623,889,2.7801340467184703
22.653631,17.012096,-1.1650963,890,2.77901764841068
22.747152,17.022556,-1.0739106,891,2.7444641383074564
22.687672,17.019712,-1.0767912,892,2.710704268377453
22.596622,17.119162,-1.0952827,893,2.670209844723516
22.56092,16.981216,-1.2280309,894,2.6311601665250017
22.494957,17.190386,-1.058843,895,2.606719061753251
22.45369,17.137568,-1.1810411,896,2.611136666073497
22.452621,17.214048,-1.0929363,897,2.6050657196250815
22.404099,17.161125,-1.032775,898,2.5464499224491366
22.34655,17.273947,-1.1130354,899,2.498401262905007
